YY,MM,DD,hh,mm,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2005,12,05,23,00,325,4.8,5.6,1.04,10.00,7.73,999,1026.4,11.3,12.2,999.0,99.0,99.00
2005,12,06,00,00,325,5.1,5.7,0.97,9.09,7.18,999,1026.3,11.1,11.8,999.0,99.0,99.00
2005,12,06,01,00,334,4.9,5.5,0.82,9.09,6.44,999,1026.3,10.9,11.6,999.0,99.0,99.00
2005,12,06,02,00,327,4.9,5.8,0.71,10.81,6.03,999,1026.0,10.6,11.4,999.0,99.0,99.00
2005,12,06,03,00,316,4.2,4.7,0.56,7.69,5.02,999,1025.7,10.7,11.3,999.0,99.0,99.00
2005,12,06,04,00,306,5.2,5.9,0.69,14.81,6.00,999,1025.7,11.3,11.4,999.0,99.0,99.00
2005,12,06,05,00,311,6.7,7.7,0.67,10.00,4.75,999,1025.9,11.6,12.3,999.0,99.0,99.00
2005,12,06,06,00,314,6.6,7.8,0.75,10.00,4.39,999,1025.8,11.4,11.8,999.0,99.0,99.00
2005,12,06,07,00,329,5.7,6.7,0.81,10.00,4.73,999,1026.1,11.3,12.1,999.0,99.0,99.00
2005,12,06,08,00,325,6.9,8.0,0.66,10.00,4.36,999,1025.8,10.8,11.9,999.0,99.0,99.00
2005,12,06,09,00,334,6.7,7.7,0.71,12.90,4.20,999,1025.1,10.6,11.6,999.0,99.0,99.00
2005,12,06,10,00,13,2.1,3.3,0.77,13.79,4.41,999,1025.1,10.1,11.3,999.0,99.0,99.00
2005,12,06,11,00,337,1.7,2.4,0.75,12.90,5.07,999,1025.0,10.0,11.3,999.0,99.0,99.00
2005,12,06,12,00,343,1.5,2.0,0.85,13.79,6.12,999,1024.7,10.0,11.3,999.0,99.0,99.00
2005,12,06,13,00,114,1.2,1.9,0.83,12.90,5.74,999,1024.5,9.7,11.2,999.0,99.0,99.00
2005,12,06,14,00,60,1.6,2.5,0.81,13.79,5.59,999,1025.0,9.5,11.1,999.0,99.0,99.00
2005,12,06,15,00,77,2.7,3.3,0.83,9.09,5.41,999,1025.1,8.9,11.1,999.0,99.0,99.00
2005,12,06,16,00,59,2.2,2.8,0.73,12.90,5.25,999,1025.5,9.2,11.0,999.0,99.0,99.00
2005,12,06,17,00,56,1.2,1.8,0.76,12.90,6.07,999,1026.0,9.1,11.1,999.0,99.0,99.00
2005,12,06,18,00,90,2.3,3.0,0.80,12.12,6.88,999,1025.8,9.4,11.1,999.0,99.0,99.00
2005,12,06,19,00,88,1.1,1.7,0.68,13.79,6.58,999,1025.5,9.6,11.3,999.0,99.0,99.00
2005,12,06,20,00,88,0.4,0.9,0.83,12.90,7.14,999,1024.7,10.1,11.4,999.0,99.0,99.00
2005,12,06,21,00,281,0.9,1.7,0.78,12.12,6.71,999,1023.9,10.6,12.6,999.0,99.0,99.00
2005,12,06,22,00,316,4.7,5.7,0.86,17.39,7.45,999,1023.1,10.8,12.5,999.0,99.0,99.00
2005,12,06,23,00,328,4.3,5.3,1.05,17.39,8.42,999,1022.8,10.8,12.3,999.0,99.0,99.00
2005,12,07,00,00,326,2.9,3.6,0.83,17.39,7.72,999,1022.7,10.8,12.2,999.0,99.0,99.00
2005,12,07,01,00,337,2.4,2.9,0.91,17.39,8.36,999,1022.5,10.9,12.2,999.0,99.0,99.00
2005,12,07,02,00,327,3.0,4.1,1.04,17.39,9.28,999,1022.1,11.1,12.2,999.0,99.0,99.00
2005,12,07,03,00,319,5.3,6.2,0.88,17.39,7.99,999,1022.0,11.5,12.3,999.0,99.0,99.00
2005,12,07,04,00,312,5.0,6.0,1.09,17.39,8.66,999,1021.8,11.8,12.3,999.0,99.0,99.00
2005,12,07,05,00,318,5.7,6.7,1.03,16.00,7.63,999,1021.7,11.8,12.3,999.0,99.0,99.00
2005,12,07,06,00,325,4.7,5.5,1.33,16.00,8.33,999,1021.4,11.6,12.4,999.0,99.0,99.00
2005,12,07,07,00,348,2.7,3.3,1.33,16.00,8.44,999,1021.4,11.0,12.5,999.0,99.0,99.00
2005,12,07,08,00,334,2.6,3.4,1.09,16.00,7.37,999,1021.2,11.1,12.5,999.0,99.0,99.00
2005,12,07,09,00,333,3.6,4.6,1.52,16.00,9.28,999,1021.0,11.2,12.4,999.0,99.0,99.00
2005,12,07,10,00,340,3.9,4.6,1.39,14.81,8.71,999,1020.7,11.1,12.4,999.0,99.0,99.00
2005,12,07,11,00,348,2.3,2.8,1.44,16.00,8.66,999,1020.3,10.8,12.4,999.0,99.0,99.00
2005,12,07,12,00,327,2.5,3.2,1.27,14.81,8.66,999,1020.1,11.0,12.4,999.0,99.0,99.00
2005,12,07,13,00,3,1.8,2.2,1.41,14.81,9.25,999,1019.8,10.9,12.4,999.0,99.0,99.00
2005,12,07,14,00,73,1.9,2.5,1.66,14.81,10.07,999,1019.8,10.7,12.4,999.0,99.0,99.00
2005,12,07,15,00,88,2.1,2.8,1.37,14.81,9.24,999,1020.0,10.5,12.3,999.0,99.0,99.00
2005,12,07,16,00,79,3.4,4.3,1.21,14.81,8.45,999,1019.8,10.2,12.2,999.0,99.0,99.00
2005,12,07,17,00,86,4.0,4.8,1.26,13.79,8.27,999,1019.7,9.7,12.1,999.0,99.0,99.00
2005,12,07,18,00,103,4.6,5.4,1.18,14.81,7.95,999,1019.6,10.2,12.1,999.0,99.0,99.00
2005,12,07,19,00,85,3.8,4.7,1.11,14.81,7.97,999,1019.7,10.6,12.4,999.0,99.0,99.00
2005,12,07,20,00,72,4.4,5.3,1.14,14.81,7.58,999,1019.0,9.9,12.3,999.0,99.0,99.00
2005,12,07,21,00,80,6.1,7.1,1.08,14.81,6.94,999,1018.0,10.1,12.5,999.0,99.0,99.00
2005,12,07,22,00,94,3.4,4.4,0.89,13.79,6.25,999,1017.8,10.2,12.8,999.0,99.0,99.00
2005,12,07,23,00,92,7.0,8.2,1.23,13.79,7.71,999,1016.8,9.9,12.9,999.0,99.0,99.00
2005,12,08,00,00,97,6.8,8.2,1.17,14.81,6.78,999,1016.9,10.9,12.8,999.0,99.0,99.00
2005,12,08,01,00,75,7.9,9.2,1.16,14.81,5.89,999,1016.9,10.8,12.8,999.0,99.0,99.00
2005,12,08,02,00,66,7.7,9.2,1.25,13.79,5.66,999,1017.1,10.5,12.7,999.0,99.0,99.00
2005,12,08,03,00,70,7.8,9.0,1.36,13.79,5.63,999,1017.4,10.4,12.7,999.0,99.0,99.00
2005,12,08,04,00,63,7.1,8.4,1.20,13.79,6.04,999,1017.6,10.6,12.7,999.0,99.0,99.00
2005,12,08,05,00,84,6.5,8.2,1.06,13.79,5.69,999,1017.8,10.8,12.6,999.0,99.0,99.00
2005,12,08,06,00,79,6.1,7.4,1.22,13.79,6.67,999,1018.0,10.8,12.6,999.0,99.0,99.00
2005,12,08,07,00,78,5.8,6.9,1.24,12.90,6.85,999,1018.2,10.7,12.5,999.0,99.0,99.00
2005,12,08,08,00,82,6.3,7.5,1.13,12.90,6.05,999,1017.9,10.6,12.5,999.0,99.0,99.00
2005,12,08,09,00,80,6.0,7.1,1.23,13.79,6.37,999,1017.7,10.5,12.4,999.0,99.0,99.00
2005,12,08,10,00,89,5.3,6.6,1.23,13.79,6.70,999,1018.1,10.7,12.3,999.0,99.0,99.00
2005,12,08,11,00,89,6.3,7.5,1.50,12.90,7.76,999,1017.9,10.8,12.3,999.0,99.0,99.00
2005,12,08,12,00,90,4.4,5.3,1.37,13.79,7.33,999,1018.1,10.8,12.5,999.0,99.0,99.00
2005,12,08,13,00,96,5.5,6.6,1.35,12.90,7.38,999,1018.0,10.7,12.6,999.0,99.0,99.00
2005,12,08,14,00,82,4.6,6.1,1.35,12.90,7.58,999,1018.1,10.6,12.7,999.0,99.0,99.00
2005,12,08,15,00,70,4.0,4.9,1.39,13.79,8.27,999,1018.5,10.4,12.7,999.0,99.0,99.00
2005,12,08,16,00,76,5.9,7.1,1.30,12.90,7.90,999,1018.7,10.5,12.8,999.0,99.0,99.00
2005,12,08,17,00,72,5.7,6.9,1.32,12.90,7.73,999,1019.5,10.6,12.7,999.0,99.0,99.00
2005,12,08,18,00,70,4.7,5.4,1.35,12.90,8.39,999,1020.1,10.8,12.8,999.0,99.0,99.00
2005,12,08,19,00,82,3.8,4.6,1.50,12.12,8.43,999,1020.2,10.9,12.9,999.0,99.0,99.00
2005,12,08,20,00,79,2.5,3.4,1.44,12.90,7.89,999,1019.8,11.1,12.9,999.0,99.0,99.00
2005,12,08,21,00,103,3.4,4.7,1.63,12.90,8.00,999,1019.1,11.8,12.9,999.0,99.0,99.00
2005,12,08,22,00,93,1.2,1.9,1.57,12.90,7.56,999,1018.7,12.0,12.9,999.0,99.0,99.00
2005,12,08,23,00,9,1.9,2.4,1.61,12.12,7.86,999,1018.6,12.3,13.0,999.0,99.0,99.00
2005,12,09,00,00,347,2.1,2.9,1.37,12.90,7.54,999,1018.8,12.3,13.1,999.0,99.0,99.00
2005,12,09,01,00,349,3.8,4.9,1.31,12.90,7.86,999,1019.2,12.1,13.5,999.0,99.0,99.00
2005,12,09,02,00,339,4.2,4.8,1.36,10.00,7.80,999,1019.6,12.0,13.5,999.0,99.0,99.00
2005,12,09,03,00,343,6.0,7.2,1.52,12.12,7.42,999,1020.2,12.2,13.4,999.0,99.0,99.00
2005,12,09,04,00,344,5.1,6.6,1.37,7.14,6.35,999,1020.4,12.5,13.5,999.0,99.0,99.00
2005,12,09,05,00,341,4.1,4.7,1.48,11.43,6.98,999,1020.7,12.8,13.6,999.0,99.0,99.00
2005,12,09,06,00,344,3.5,4.0,1.38,12.12,6.93,999,1021.0,12.5,13.6,999.0,99.0,99.00
2005,12,09,07,00,356,3.3,3.9,1.47,12.12,6.99,999,1021.6,12.1,13.6,999.0,99.0,99.00
2005,12,09,08,00,31,2.7,3.2,1.39,11.43,7.10,999,1021.8,12.1,13.7,999.0,99.0,99.00
2005,12,09,09,00,61,1.9,2.5,1.36,11.43,7.18,999,1021.9,12.0,13.7,999.0,99.0,99.00
2005,12,09,10,00,34,2.5,3.1,1.21,13.79,7.02,999,1022.0,12.0,13.6,999.0,99.0,99.00
2005,12,09,11,00,68,2.8,3.4,1.25,12.12,7.27,999,1022.0,11.6,13.6,999.0,99.0,99.00
2005,12,09,12,00,41,1.8,2.4,1.35,11.43,7.61,999,1022.1,11.6,13.5,999.0,99.0,99.00
2005,12,09,13,00,60,2.1,2.7,1.38,11.43,7.34,999,1022.2,11.6,13.5,999.0,99.0,99.00
2005,12,09,14,00,52,2.1,2.6,1.23,11.43,7.22,999,1022.5,12.0,13.5,999.0,99.0,99.00
2005,12,09,15,00,41,3.8,4.7,1.19,11.43,7.23,999,1023.0,12.3,13.4,999.0,99.0,99.00
2005,12,09,16,00,57,4.7,5.8,1.16,10.81,6.92,999,1023.0,12.2,13.5,999.0,99.0,99.00
2005,12,09,17,00,79,5.2,6.6,1.04,11.43,6.37,999,1023.5,12.3,13.5,999.0,99.0,99.00
2005,12,09,18,00,76,3.7,4.5,1.08,10.00,6.55,999,1023.9,12.3,13.5,999.0,99.0,99.00
2005,12,09,19,00,74,4.4,5.3,1.31,10.00,6.94,999,1023.9,12.8,13.6,999.0,99.0,99.00
2005,12,09,20,00,91,3.3,4.2,1.11,11.43,6.54,999,1023.4,12.9,13.6,999.0,99.0,99.00
2005,12,09,21,00,39,2.1,2.9,1.11,12.90,6.81,999,1022.7,13.5,13.7,999.0,99.0,99.00
2005,12,09,22,00,351,2.8,3.2,1.15,10.00,6.79,999,1022.0,13.7,13.7,999.0,99.0,99.00
2005,12,09,23,00,329,2.5,3.2,1.22,10.81,7.04,999,1021.7,13.7,13.7,999.0,99.0,99.00
2005,12,10,00,00,328,3.6,4.2,1.04,10.00,6.70,999,1021.7,13.5,13.7,999.0,99.0,99.00
2005,12,10,01,00,306,4.8,5.7,1.14,10.81,7.46,999,1022.0,13.2,13.6,999.0,99.0,99.00
2005,12,10,02,00,310,3.5,4.3,1.01,11.43,6.84,999,1022.0,13.2,13.4,999.0,99.0,99.00
2005,12,10,03,00,315,2.7,3.2,1.13,10.00,7.23,999,1022.0,13.1,13.5,999.0,99.0,99.00
2005,12,10,04,00,318,3.6,4.3,0.96,6.25,6.53,999,1022.1,13.2,13.5,999.0,99.0,99.00
2005,12,10,05,00,309,2.8,3.5,0.94,10.81,6.27,999,1022.7,13.1,13.5,999.0,99.0,99.00
2005,12,10,06,00,313,4.4,5.5,1.01,13.79,6.73,999,1022.9,13.2,13.5,999.0,99.0,99.00
2005,12,10,07,00,338,4.4,5.6,1.01,13.79,6.60,999,1023.2,12.7,13.5,999.0,99.0,99.00
2005,12,10,08,00,355,3.0,3.8,1.05,13.79,6.53,999,1022.9,12.7,13.5,999.0,99.0,99.00
2005,12,10,09,00,30,2.1,2.8,1.04,13.79,6.61,999,1022.8,12.4,13.4,999.0,99.0,99.00
2005,12,10,10,00,59,1.8,2.3,1.11,16.00,7.23,999,1022.7,12.1,13.4,999.0,99.0,99.00
2005,12,10,11,00,50,2.3,2.9,1.17,16.00,7.62,999,1022.7,12.2,13.4,999.0,99.0,99.00
2005,12,10,12,00,357,1.2,1.8,1.20,16.00,7.68,999,1022.4,12.3,13.4,999.0,99.0,99.00
2005,12,10,13,00,39,3.7,4.3,1.43,16.00,8.92,999,1022.1,12.0,13.4,999.0,99.0,99.00
2005,12,10,14,00,66,3.3,4.4,1.50,12.90,8.46,999,1022.2,11.9,13.4,999.0,99.0,99.00
2005,12,10,15,00,48,2.6,3.2,1.37,14.81,8.30,999,1022.5,11.8,13.4,999.0,99.0,99.00
2005,12,10,16,00,60,3.1,3.8,1.46,13.79,9.29,999,1023.0,11.9,13.4,999.0,99.0,99.00
2005,12,10,17,00,63,4.3,5.3,1.77,13.79,9.70,999,1023.3,12.1,13.3,999.0,99.0,99.00
2005,12,10,18,00,75,4.2,5.2,1.71,14.81,8.58,999,1023.8,12.0,13.2,999.0,99.0,99.00
2005,12,10,19,00,72,4.2,5.3,2.09,14.81,10.42,999,1023.4,12.1,13.2,999.0,99.0,99.00
2005,12,10,20,00,71,2.6,3.4,2.05,14.81,10.55,999,1022.6,12.3,13.2,999.0,99.0,99.00
2005,12,10,21,00,69,2.1,3.2,2.22,13.79,10.97,999,1021.8,13.0,13.3,999.0,99.0,99.00
2005,12,10,22,00,16,1.8,2.1,2.30,14.81,11.41,999,1021.1,13.4,13.4,999.0,99.0,99.00
2005,12,10,23,00,340,3.2,3.9,2.22,13.79,11.66,999,1020.6,13.3,13.5,999.0,99.0,99.00
2005,12,11,00,00,328,3.9,5.4,2.08,14.81,11.17,999,1020.4,12.7,13.4,999.0,99.0,99.00
2005,12,11,01,00,326,2.5,3.5,2.29,17.39,11.68,999,1020.3,12.7,13.4,999.0,99.0,99.00
2005,12,11,02,00,330,4.4,5.5,2.22,17.39,11.61,999,1020.1,12.4,13.2,999.0,99.0,99.00
2005,12,11,03,00,322,4.3,5.6,2.31,16.00,11.95,999,1020.2,12.2,12.6,999.0,99.0,99.00
2005,12,11,04,00,321,4.2,5.3,2.58,16.00,11.56,999,1020.4,12.2,12.6,999.0,99.0,99.00
2005,12,11,05,00,332,5.0,5.9,2.29,13.79,10.77,999,1020.1,12.0,12.5,999.0,99.0,99.00
2005,12,11,06,00,332,5.9,7.0,2.26,13.79,9.91,999,1020.1,11.7,12.4,999.0,99.0,99.00
2005,12,11,07,00,335,5.9,7.5,2.23,17.39,9.21,999,1020.6,10.3,12.4,999.0,99.0,99.00
2005,12,11,08,00,326,6.1,7.4,2.32,17.39,9.02,999,1020.5,10.6,12.4,999.0,99.0,99.00
2005,12,11,09,00,334,5.7,6.9,2.30,16.00,9.02,999,1020.2,10.8,12.4,999.0,99.0,99.00
2005,12,11,10,00,337,4.9,6.3,2.32,17.39,9.24,999,1020.0,11.0,12.4,999.0,99.0,99.00
2005,12,11,11,00,334,5.3,6.8,2.33,17.39,8.95,999,1020.1,11.1,12.4,999.0,99.0,99.00
2005,12,11,12,00,325,5.3,6.9,2.46,17.39,9.20,999,1020.0,10.9,12.4,999.0,99.0,99.00
2005,12,11,13,00,326,6.1,7.5,2.44,17.39,9.00,999,1019.6,10.4,12.4,999.0,99.0,99.00
2005,12,11,14,00,334,6.0,7.2,2.52,16.00,8.99,999,1019.6,10.6,12.4,999.0,99.0,99.00
2005,12,11,15,00,339,5.9,7.2,2.34,16.00,8.81,999,1019.8,10.8,12.4,999.0,99.0,99.00
2005,12,11,16,00,319,5.0,6.1,2.58,17.39,9.39,999,1020.3,10.6,12.4,999.0,99.0,99.00
2005,12,11,17,00,352,5.5,6.4,2.39,16.00,9.11,999,1020.8,10.8,12.3,999.0,99.0,99.00
2005,12,11,18,00,341,5.8,7.0,2.21,16.00,8.72,999,1021.2,10.9,12.4,999.0,99.0,99.00
2005,12,11,19,00,325,5.9,7.0,2.37,16.00,8.83,999,1020.7,11.0,12.4,999.0,99.0,99.00
2005,12,11,20,00,319,6.5,7.7,2.21,14.81,8.42,999,1020.0,11.2,12.5,999.0,99.0,99.00
2005,12,11,21,00,326,6.8,8.2,2.39,16.00,8.39,999,1019.4,11.2,12.5,999.0,99.0,99.00
2005,12,11,22,00,323,7.9,9.2,2.79,16.00,9.27,999,1018.8,11.3,12.5,999.0,99.0,99.00
2005,12,11,23,00,323,7.9,9.2,2.25,16.00,7.76,999,1018.6,11.3,12.4,999.0,99.0,99.00
2005,12,12,00,00,318,8.4,10.3,2.23,14.81,7.40,999,1018.3,11.3,12.3,999.0,99.0,99.00
2005,12,12,01,00,319,8.1,9.5,2.28,14.81,7.35,999,1018.4,11.5,12.3,999.0,99.0,99.00
2005,12,12,02,00,318,8.7,10.4,2.42,14.81,7.34,999,1018.4,11.5,12.2,999.0,99.0,99.00
2005,12,12,03,00,320,8.5,9.8,2.07,14.81,6.32,999,1018.3,11.4,12.2,999.0,99.0,99.00
2005,12,12,04,00,319,7.9,9.7,2.26,14.81,6.62,999,1018.4,11.5,12.2,999.0,99.0,99.00
2005,12,12,05,00,313,7.9,9.4,2.20,16.00,6.84,999,1018.4,11.5,12.1,999.0,99.0,99.00
2005,12,12,06,00,316,7.5,9.2,2.24,14.81,7.14,999,1018.6,11.4,12.1,999.0,99.0,99.00
2005,12,12,07,00,316,7.1,8.5,2.19,14.81,7.23,999,1018.5,11.4,12.0,999.0,99.0,99.00
2005,12,12,08,00,320,7.1,8.7,2.80,13.79,8.30,999,1018.5,11.3,12.0,999.0,99.0,99.00
2005,12,12,09,00,327,5.8,7.0,2.45,14.81,8.03,999,1018.3,11.1,12.0,999.0,99.0,99.00
2005,12,12,10,00,326,5.8,6.7,2.13,14.81,7.71,999,1018.1,11.0,12.0,999.0,99.0,99.00
2005,12,12,11,00,321,5.9,7.4,1.99,14.81,8.19,999,1018.0,11.2,12.0,999.0,99.0,99.00
2005,12,12,12,00,318,4.8,6.2,2.22,14.81,9.09,999,1017.9,11.1,11.9,999.0,99.0,99.00
2005,12,12,13,00,309,5.3,6.4,2.01,14.81,8.51,999,1017.4,11.2,11.9,999.0,99.0,99.00
2005,12,12,14,00,326,4.0,5.0,1.92,14.81,8.31,999,1017.5,11.2,11.8,999.0,99.0,99.00
2005,12,12,15,00,349,2.9,3.5,2.01,14.81,8.84,999,1017.9,11.0,11.8,999.0,99.0,99.00
2005,12,12,16,00,1,2.1,2.6,2.15,13.79,9.62,999,1018.1,10.8,11.9,999.0,99.0,99.00
2005,12,12,17,00,342,0.6,1.3,2.06,13.79,9.37,999,1018.3,11.0,11.9,999.0,99.0,99.00
2005,12,12,18,00,87,2.5,3.7,2.20,13.79,9.37,999,1018.8,10.9,11.9,999.0,99.0,99.00
2005,12,12,19,00,102,3.4,4.5,1.89,13.79,8.64,999,1018.7,10.6,12.0,999.0,99.0,99.00
2005,12,12,20,00,108,2.6,3.6,2.14,13.79,9.01,999,1018.4,11.1,12.0,999.0,99.0,99.00
2005,12,12,21,00,3,2.7,4.8,2.14,14.81,8.69,999,1017.9,11.0,11.9,999.0,99.0,99.00
2005,12,12,22,00,360,1.9,2.7,2.18,12.90,9.00,999,1017.8,10.9,11.8,999.0,99.0,99.00
2005,12,12,23,00,342,2.0,2.7,2.24,13.79,9.17,999,1017.9,10.9,11.8,999.0,99.0,99.00
2005,12,13,00,00,359,1.9,2.7,2.00,13.79,8.74,999,1018.1,10.9,11.9,999.0,99.0,99.00
2005,12,13,01,00,305,2.8,3.7,1.73,14.81,8.22,999,1018.1,11.1,11.8,999.0,99.0,99.00
2005,12,13,02,00,307,1.7,2.5,1.82,13.79,8.53,999,1018.2,11.1,11.6,999.0,99.0,99.00
2005,12,13,03,00,20,1.3,2.1,1.74,12.12,8.73,999,1018.5,10.8,11.6,999.0,99.0,99.00
2005,12,13,04,00,56,1.8,2.5,1.50,13.79,8.07,999,1018.8,10.7,11.5,999.0,99.0,99.00
2005,12,13,05,00,93,2.5,3.3,1.90,13.79,8.68,999,1019.3,10.8,11.5,999.0,99.0,99.00
2005,12,13,06,00,91,2.7,4.0,1.84,12.90,8.30,999,1019.7,11.0,11.5,999.0,99.0,99.00
2005,12,13,07,00,95,2.5,3.5,1.94,13.79,8.64,999,1019.7,11.3,11.5,999.0,99.0,99.00
2005,12,13,08,00,82,2.3,3.6,1.81,12.90,8.47,999,1019.9,11.4,11.6,999.0,99.0,99.00
2005,12,13,09,00,65,4.2,5.4,1.71,13.79,8.31,999,1019.8,11.0,11.9,999.0,99.0,99.00
2005,12,13,10,00,58,4.1,4.7,1.62,13.79,8.12,999,1020.0,10.6,12.0,999.0,99.0,99.00
2005,12,13,11,00,38,4.1,4.8,1.57,12.90,7.63,999,1020.5,10.4,11.7,999.0,99.0,99.00
2005,12,13,12,00,44,4.3,5.2,1.81,12.12,8.14,999,1020.5,10.2,11.8,999.0,99.0,99.00
2005,12,13,13,00,46,3.1,3.5,1.65,13.79,8.11,999,1020.5,10.1,11.9,999.0,99.0,99.00
2005,12,13,14,00,57,2.7,3.5,1.87,12.90,8.02,999,1020.8,9.9,11.6,999.0,99.0,99.00
2005,12,13,15,00,71,3.2,4.1,2.01,12.90,8.02,999,1021.0,9.7,11.5,999.0,99.0,99.00
2005,12,13,16,00,72,3.8,4.6,1.69,12.12,7.54,999,1021.1,9.5,11.4,999.0,99.0,99.00
2005,12,13,17,00,75,3.6,4.5,1.77,12.90,7.74,999,1021.5,9.9,11.4,999.0,99.0,99.00
2005,12,13,18,00,84,3.6,4.4,1.85,13.79,8.04,999,1022.3,10.0,11.4,999.0,99.0,99.00
2005,12,13,19,00,77,3.1,4.1,1.61,13.79,7.52,999,1022.5,10.1,11.5,999.0,99.0,99.00
2005,12,13,20,00,77,2.2,3.3,1.83,11.43,8.14,999,1022.0,10.3,11.8,999.0,99.0,99.00
2005,12,13,21,00,68,1.1,2.0,1.65,13.79,8.08,999,1021.5,11.0,12.3,999.0,99.0,99.00
2005,12,13,22,00,180,0.0,0.3,1.43,12.12,8.03,999,1021.3,11.9,12.4,999.0,99.0,99.00
2005,12,13,23,00,344,1.2,1.6,1.46,13.79,8.04,999,1021.3,11.6,12.7,999.0,99.0,99.00
2005,12,14,00,00,314,2.5,3.2,1.51,13.79,8.45,999,1021.5,11.2,12.7,999.0,99.0,99.00
2005,12,14,01,00,328,1.6,2.3,1.53,12.90,8.41,999,1021.3,11.2,12.4,999.0,99.0,99.00
2005,12,14,02,00,359,3.4,4.3,1.41,10.00,8.34,999,1021.1,11.0,12.1,999.0,99.0,99.00
2005,12,14,03,00,354,2.6,3.1,1.39,12.12,8.65,999,1021.1,11.0,12.4,999.0,99.0,99.00
2005,12,14,04,00,350,2.6,3.2,1.27,12.90,7.95,999,1021.1,11.0,12.3,999.0,99.0,99.00
2005,12,14,05,00,352,3.1,3.6,1.45,12.90,8.56,999,1021.1,10.8,12.0,999.0,99.0,99.00
2005,12,14,06,00,1,2.7,3.1,1.43,12.12,8.51,999,1021.0,10.9,12.0,999.0,99.0,99.00
2005,12,14,07,00,358,3.5,4.2,1.54,12.90,8.91,999,1020.9,10.9,11.9,999.0,99.0,99.00
2005,12,14,08,00,353,3.1,3.6,1.54,12.90,8.99,999,1021.0,10.8,11.8,999.0,99.0,99.00
2005,12,14,09,00,1,2.5,3.2,1.43,12.90,8.64,999,1021.0,10.6,11.8,999.0,99.0,99.00
2005,12,14,10,00,20,2.4,3.2,1.41,12.12,8.52,999,1021.2,10.5,11.7,999.0,99.0,99.00
2005,12,14,11,00,62,2.2,2.8,1.29,11.43,8.13,999,1021.5,10.2,11.7,999.0,99.0,99.00
2005,12,14,12,00,95,2.4,3.2,1.36,11.43,8.35,999,1021.5,9.8,11.7,999.0,99.0,99.00
2005,12,14,13,00,84,1.5,2.0,1.24,11.43,7.56,999,1021.7,9.8,11.6,999.0,99.0,99.00
2005,12,14,14,00,78,1.9,2.6,1.37,11.43,7.87,999,1021.6,9.7,11.6,999.0,99.0,99.00
2005,12,14,15,00,87,2.5,3.0,1.18,9.09,7.33,999,1021.5,9.6,11.6,999.0,99.0,99.00
2005,12,14,16,00,69,3.2,3.8,1.31,12.12,8.28,999,1021.4,9.9,11.6,999.0,99.0,99.00
2005,12,14,17,00,61,2.7,3.4,1.17,12.12,7.82,999,1022.0,9.5,11.7,999.0,99.0,99.00
2005,12,14,18,00,66,2.5,3.2,1.22,12.12,7.86,999,1022.2,9.6,11.7,999.0,99.0,99.00
2005,12,14,19,00,52,1.2,2.4,1.41,12.12,8.08,999,1022.0,9.8,11.7,999.0,99.0,99.00
2005,12,14,20,00,56,0.9,1.3,1.25,10.00,7.39,999,1021.3,10.2,11.8,999.0,99.0,99.00
2005,12,14,21,00,70,0.1,0.5,1.32,12.90,7.65,999,1020.6,10.9,11.9,999.0,99.0,99.00
2005,12,14,22,00,334,1.9,2.3,1.21,9.09,7.94,999,1020.3,10.3,12.2,999.0,99.0,99.00
2005,12,14,23,00,341,2.6,3.2,1.24,16.00,8.42,999,1020.1,10.8,11.8,999.0,99.0,99.00
2005,12,15,00,00,337,4.1,5.0,1.13,12.12,8.55,999,1020.0,11.3,11.8,999.0,99.0,99.00
2005,12,15,01,00,341,4.8,5.6,1.34,16.00,9.29,999,1019.9,11.2,11.7,999.0,99.0,99.00
2005,12,15,02,00,332,4.7,5.7,1.28,16.00,8.46,999,1020.0,11.3,11.5,999.0,99.0,99.00
2005,12,15,03,00,350,4.3,5.1,1.35,16.00,8.40,999,1019.8,11.2,11.4,999.0,99.0,99.00
2005,12,15,04,00,357,3.6,4.4,1.42,14.81,8.60,999,1020.0,11.1,11.4,999.0,99.0,99.00
2005,12,15,05,00,5,2.5,3.0,1.38,14.81,8.34,999,1019.9,10.9,11.4,999.0,99.0,99.00
2005,12,15,06,00,87,2.7,3.5,1.26,14.81,8.11,999,1019.7,11.1,11.4,999.0,99.0,99.00
2005,12,15,07,00,59,3.6,4.8,1.49,14.81,9.05,999,1019.6,10.3,11.5,999.0,99.0,99.00
2005,12,15,08,00,56,2.6,3.4,1.48,14.81,9.64,999,1019.6,10.3,11.4,999.0,99.0,99.00
2005,12,15,09,00,61,3.7,4.6,1.54,13.79,9.48,999,1019.6,10.0,11.4,999.0,99.0,99.00
2005,12,15,10,00,57,4.6,5.4,1.78,14.81,9.46,999,1019.4,10.0,11.4,999.0,99.0,99.00
2005,12,15,11,00,53,4.4,5.2,1.69,13.79,8.62,999,1019.5,9.9,11.3,999.0,99.0,99.00
2005,12,15,12,00,39,4.6,5.5,1.79,13.79,8.99,999,1019.0,10.3,11.3,999.0,99.0,99.00
2005,12,15,13,00,43,3.8,4.6,2.01,14.81,9.74,999,1019.0,10.1,11.3,999.0,99.0,99.00
2005,12,15,14,00,23,2.7,3.3,2.06,14.81,10.02,999,1018.8,9.8,11.2,999.0,99.0,99.00
