YY,MM,DD,hh,mm,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2006,07,09,02,00,310,11.7,14.8,2.28,7.14,5.19,999,1012.9,12.1,9.6,999.0,99.0,99.00
2006,07,09,03,00,313,11.1,13.0,2.19,6.67,5.17,999,1012.8,12.1,9.7,999.0,99.0,99.00
2006,07,09,04,00,312,11.6,13.8,2.20,6.67,5.14,999,1012.2,12.1,9.6,999.0,99.0,99.00
2006,07,09,05,00,314,11.7,13.6,2.42,6.25,5.30,999,1012.2,12.1,9.4,999.0,99.0,99.00
2006,07,09,06,00,312,11.2,13.4,2.41,6.67,5.24,999,1012.3,12.0,9.3,999.0,99.0,99.00
2006,07,09,07,00,311,11.3,14.6,2.31,7.14,5.21,999,1011.9,12.1,9.3,999.0,99.0,99.00
2006,07,09,08,00,317,10.4,12.2,2.61,6.67,5.54,999,1011.9,11.8,9.4,999.0,99.0,99.00
2006,07,09,09,00,314,10.5,12.2,2.37,7.69,5.47,999,1011.7,11.7,9.4,999.0,99.0,99.00
2006,07,09,10,00,318,10.2,12.4,2.40,8.33,5.70,999,1011.6,11.6,9.5,999.0,99.0,99.00
2006,07,09,11,00,317,10.5,12.2,2.26,8.33,5.55,999,1011.3,11.5,9.5,999.0,99.0,99.00
2006,07,09,12,00,320,10.6,12.1,2.42,7.69,5.59,999,1011.2,11.2,9.4,999.0,99.0,99.00
2006,07,09,13,00,315,10.8,12.5,2.49,7.69,5.72,999,1011.3,11.2,9.3,999.0,99.0,99.00
2006,07,09,14,00,317,11.4,13.7,2.51,8.33,5.77,999,1011.8,10.8,9.3,999.0,99.0,99.00
2006,07,09,15,00,319,10.5,13.3,2.38,9.09,5.50,999,1012.0,10.5,9.4,999.0,99.0,99.00
2006,07,09,16,00,318,9.9,12.0,2.45,7.69,5.68,999,1012.2,10.2,9.4,999.0,99.0,99.00
2006,07,09,17,00,320,10.5,13.2,2.52,8.33,5.81,999,1012.3,10.4,9.4,999.0,99.0,99.00
2006,07,09,18,00,318,9.4,11.3,2.34,9.09,5.83,999,1012.4,10.4,9.4,999.0,99.0,99.00
2006,07,09,19,00,315,9.8,11.3,2.25,8.33,5.63,999,1012.4,10.8,9.5,999.0,99.0,99.00
2006,07,09,20,00,314,10.4,13.0,2.61,7.69,5.90,999,1012.0,10.9,9.6,999.0,99.0,99.00
2006,07,09,21,00,319,10.6,12.2,2.63,8.33,5.84,999,1011.8,10.9,9.5,999.0,99.0,99.00
2006,07,09,22,00,316,10.5,12.4,2.88,7.69,5.98,999,1011.4,11.2,9.6,999.0,99.0,99.00
2006,07,09,23,00,315,11.9,14.0,2.65,8.33,5.79,999,1010.6,11.5,9.5,999.0,99.0,99.00
2006,07,10,00,00,313,12.4,14.9,2.98,7.69,5.77,999,1009.9,11.8,9.5,999.0,99.0,99.00
2006,07,10,01,00,310,12.4,14.5,2.56,7.14,5.44,999,1009.3,11.9,9.5,999.0,99.0,99.00
2006,07,10,02,00,310,12.0,14.1,2.58,7.69,5.31,999,1008.8,12.0,9.5,999.0,99.0,99.00
2006,07,10,03,00,311,13.0,15.9,2.92,7.14,5.73,999,1008.6,12.1,9.5,999.0,99.0,99.00
2006,07,10,04,00,310,13.9,16.3,3.18,7.14,5.73,999,1008.4,12.1,9.5,999.0,99.0,99.00
2006,07,10,05,00,308,13.2,15.6,2.97,6.67,5.64,999,1008.8,11.9,9.5,999.0,99.0,99.00
2006,07,10,06,00,309,12.6,15.8,2.85,8.33,5.71,999,1009.0,11.5,9.4,999.0,99.0,99.00
2006,07,10,07,00,309,11.9,14.7,2.53,6.67,5.50,999,1008.8,11.3,9.4,999.0,99.0,99.00
2006,07,10,08,00,313,10.7,12.5,2.55,8.33,5.49,999,1008.9,11.2,9.4,999.0,99.0,99.00
2006,07,10,09,00,317,9.4,11.4,2.51,6.67,5.67,999,1009.0,10.9,9.4,999.0,99.0,99.00
2006,07,10,10,00,325,8.2,9.8,2.16,7.14,5.42,999,1009.2,10.9,9.3,999.0,99.0,99.00
2006,07,10,11,00,319,8.6,10.1,2.25,7.14,5.64,999,1009.2,10.9,9.4,999.0,99.0,99.00
2006,07,10,12,00,321,9.4,11.8,2.34,7.69,5.54,999,1009.5,10.7,9.3,999.0,99.0,99.00
2006,07,10,13,00,318,9.2,11.2,2.34,7.69,5.55,999,1009.7,10.6,9.3,999.0,99.0,99.00
2006,07,10,14,00,317,10.4,12.2,2.55,7.14,5.73,999,1010.0,10.7,9.4,999.0,99.0,99.00
2006,07,10,15,00,318,8.1,10.0,2.37,7.69,5.70,999,1010.6,10.6,9.4,999.0,99.0,99.00
2006,07,10,16,00,319,8.4,10.5,2.22,7.69,5.55,999,1011.0,10.7,9.4,999.0,99.0,99.00
2006,07,10,17,00,316,9.2,10.7,2.22,8.33,5.69,999,1011.1,10.8,9.4,999.0,99.0,99.00
2006,07,10,18,00,315,8.0,9.7,2.26,7.69,5.66,999,1011.5,11.0,9.5,999.0,99.0,99.00
2006,07,10,19,00,309,8.4,9.9,2.21,7.69,5.68,999,1011.8,11.2,9.5,999.0,99.0,99.00
2006,07,10,20,00,311,9.1,10.3,2.13,8.33,5.41,999,1011.7,11.4,9.5,999.0,99.0,99.00
2006,07,10,21,00,307,9.5,11.1,2.06,7.69,5.46,999,1011.8,11.5,9.7,999.0,99.0,99.00
2006,07,10,22,00,306,11.1,13.2,2.19,7.69,5.35,999,1011.6,11.9,9.6,999.0,99.0,99.00
2006,07,10,23,00,303,10.0,11.8,2.25,7.69,5.29,999,1011.5,11.9,9.7,999.0,99.0,99.00
2006,07,11,00,00,301,8.1,9.6,2.05,7.69,5.21,999,1011.2,11.7,9.7,999.0,99.0,99.00
2006,07,11,01,00,300,10.4,12.0,1.88,8.33,5.11,999,1010.4,12.1,9.8,999.0,99.0,99.00
2006,07,11,02,00,303,11.4,14.1,2.09,7.14,5.06,999,1009.7,12.3,9.7,999.0,99.0,99.00
2006,07,11,03,00,298,11.6,13.7,2.35,6.67,5.19,999,1009.7,12.2,9.7,999.0,99.0,99.00
2006,07,11,04,00,299,12.4,14.7,2.23,5.26,5.05,999,1009.4,12.2,9.6,999.0,99.0,99.00
2006,07,11,05,00,301,11.9,14.2,2.14,6.67,4.97,999,1009.9,12.2,9.6,999.0,99.0,99.00
2006,07,11,06,00,296,11.9,14.0,2.17,5.26,5.22,999,1009.9,12.1,9.6,999.0,99.0,99.00
2006,07,11,07,00,305,12.0,14.6,2.03,7.14,5.16,999,1010.1,12.2,9.6,999.0,99.0,99.00
2006,07,11,08,00,308,11.1,13.6,2.08,7.69,5.21,999,1010.3,12.0,9.6,999.0,99.0,99.00
2006,07,11,09,00,312,10.2,14.1,2.04,7.69,5.11,999,1010.4,11.6,9.5,999.0,99.0,99.00
2006,07,11,10,00,311,11.3,14.6,1.93,7.14,4.98,999,1010.3,11.5,9.5,999.0,99.0,99.00
2006,07,11,11,00,313,10.3,12.1,2.03,6.25,5.16,999,1010.4,11.4,9.5,999.0,99.0,99.00
2006,07,11,12,00,313,10.6,12.9,2.07,7.14,5.28,999,1010.6,11.5,9.5,999.0,99.0,99.00
2006,07,11,13,00,317,9.9,12.5,2.17,6.67,5.17,999,1010.9,11.4,9.5,999.0,99.0,99.00
2006,07,11,14,00,317,10.0,12.2,1.94,6.67,4.99,999,1011.5,11.6,9.5,999.0,99.0,99.00
2006,07,11,15,00,307,8.5,9.9,1.68,6.25,4.79,999,1012.2,11.3,9.5,999.0,99.0,99.00
2006,07,11,16,00,307,8.1,9.4,1.66,7.69,5.02,999,1012.8,11.4,9.6,999.0,99.0,99.00
2006,07,11,17,00,300,7.4,9.0,1.51,8.33,5.09,999,1013.3,11.6,9.8,999.0,99.0,99.00
2006,07,11,18,00,298,8.4,9.8,1.51,6.25,5.00,999,1013.5,11.8,9.8,999.0,99.0,99.00
2006,07,11,19,00,297,7.6,8.9,1.48,6.67,4.80,999,1014.0,12.0,9.9,999.0,99.0,99.00
2006,07,11,20,00,293,8.6,10.2,1.60,7.69,5.11,999,1014.1,12.2,9.9,999.0,99.0,99.00
2006,07,11,21,00,290,7.5,8.5,1.60,7.69,4.89,999,1014.3,12.1,10.0,999.0,99.0,99.00
2006,07,11,22,00,289,8.1,9.1,1.49,7.69,4.85,999,1014.1,12.2,10.1,999.0,99.0,99.00
2006,07,11,23,00,288,8.3,9.8,1.38,8.33,4.62,999,1014.0,12.3,10.1,999.0,99.0,99.00
2006,07,12,00,00,287,8.1,9.0,1.31,5.88,4.68,999,1014.0,12.2,10.1,999.0,99.0,99.00
2006,07,12,01,00,286,8.4,9.8,1.36,5.56,4.49,999,1013.5,12.3,10.1,999.0,99.0,99.00
2006,07,12,02,00,289,9.3,10.8,1.33,4.35,4.33,999,1013.1,12.4,10.1,999.0,99.0,99.00
2006,07,12,03,00,292,9.7,11.6,1.35,4.55,4.38,999,1013.1,12.5,10.1,999.0,99.0,99.00
2006,07,12,04,00,293,10.6,12.2,1.52,4.55,4.38,999,1012.9,12.3,10.0,999.0,99.0,99.00
2006,07,12,05,00,293,9.5,11.1,1.44,4.55,4.57,999,1013.5,12.0,10.0,999.0,99.0,99.00
2006,07,12,06,00,295,9.5,11.6,1.45,5.00,4.48,999,1014.0,11.8,10.0,999.0,99.0,99.00
2006,07,12,07,00,296,8.8,10.3,1.44,14.81,4.74,999,1014.3,11.6,10.0,999.0,99.0,99.00
2006,07,12,08,00,302,8.8,9.9,1.32,14.81,4.73,999,1014.6,11.5,10.0,999.0,99.0,99.00
2006,07,12,09,00,306,9.3,10.7,1.32,4.35,4.48,999,1014.6,12.2,10.0,999.0,99.0,99.00
2006,07,12,10,00,303,6.9,8.0,1.15,7.14,4.54,999,1015.0,12.1,10.0,999.0,99.0,99.00
2006,07,12,11,00,294,6.0,6.7,1.10,14.81,5.01,999,1015.3,11.6,10.0,999.0,99.0,99.00
2006,07,12,12,00,301,6.1,7.2,1.01,13.79,4.95,999,1015.4,11.7,9.9,999.0,99.0,99.00
2006,07,12,13,00,281,4.8,5.8,0.96,14.81,5.00,999,1015.9,11.4,9.9,999.0,99.0,99.00
2006,07,12,14,00,278,4.0,4.6,0.96,14.81,5.23,999,1016.3,11.4,9.9,999.0,99.0,99.00
2006,07,12,15,00,288,3.6,4.2,0.94,13.79,5.37,999,1016.5,11.5,10.0,999.0,99.0,99.00
2006,07,12,16,00,277,4.4,5.0,0.95,13.79,5.69,999,1017.1,11.3,10.1,999.0,99.0,99.00
2006,07,12,17,00,263,3.9,4.4,0.88,14.81,5.69,999,1017.3,11.7,10.2,999.0,99.0,99.00
2006,07,12,18,00,257,4.9,5.3,0.78,13.79,5.92,999,1017.9,11.6,10.0,999.0,99.0,99.00
2006,07,12,19,00,254,4.0,4.4,0.86,13.79,6.60,999,1018.2,11.7,10.2,999.0,99.0,99.00
2006,07,12,20,00,240,3.9,4.2,0.80,13.79,6.13,999,1018.5,11.7,10.5,999.0,99.0,99.00
2006,07,12,21,00,241,4.7,5.1,0.84,13.79,6.12,999,1018.2,12.0,10.6,999.0,99.0,99.00
2006,07,12,22,00,273,3.5,4.1,0.89,14.81,6.40,999,1018.0,12.2,10.4,999.0,99.0,99.00
2006,07,12,23,00,303,2.6,3.1,0.89,13.79,6.40,999,1017.9,12.0,10.5,999.0,99.0,99.00
2006,07,13,00,00,301,3.1,3.8,0.80,14.81,5.91,999,1017.6,12.5,11.0,999.0,99.0,99.00
2006,07,13,01,00,285,3.9,4.4,0.82,13.79,6.17,999,1017.0,12.5,11.1,999.0,99.0,99.00
2006,07,13,02,00,293,5.5,6.3,0.64,14.81,5.47,999,1016.4,12.8,11.2,999.0,99.0,99.00
2006,07,13,03,00,296,7.1,8.6,0.67,13.79,5.14,999,1015.8,12.4,10.8,999.0,99.0,99.00
2006,07,13,04,00,298,8.7,10.2,0.58,2.86,3.55,999,1015.2,12.5,10.4,999.0,99.0,99.00
2006,07,13,05,00,302,7.9,8.9,0.91,13.79,3.89,999,1015.5,12.4,10.3,999.0,99.0,99.00
2006,07,13,06,00,309,8.3,9.9,1.05,4.00,4.19,999,1015.4,12.1,10.2,999.0,99.0,99.00
2006,07,13,07,00,306,7.9,9.6,1.09,4.17,4.11,999,1015.3,11.9,10.1,999.0,99.0,99.00
2006,07,13,08,00,307,9.2,10.6,99.00,99.00,99.00,999,1014.8,11.9,10.0,999.0,99.0,99.00
2006,07,13,09,00,309,7.5,8.7,1.12,13.79,4.32,999,1014.8,12.0,10.0,999.0,99.0,99.00
2006,07,13,10,00,329,6.2,7.3,1.20,12.90,4.36,999,1015.0,11.6,10.0,999.0,99.0,99.00
2006,07,13,11,00,329,5.6,6.6,1.15,13.79,4.54,999,1015.0,11.5,10.0,999.0,99.0,99.00
2006,07,13,12,00,328,4.7,5.4,1.05,12.90,4.65,999,1015.2,11.4,10.1,999.0,99.0,99.00
2006,07,13,13,00,330,4.7,6.0,1.04,12.90,4.69,999,1015.5,11.2,10.1,999.0,99.0,99.00
2006,07,13,14,00,323,6.8,7.9,1.07,12.90,4.92,999,1015.7,10.8,10.1,999.0,99.0,99.00
2006,07,13,15,00,325,4.7,5.6,1.18,12.12,5.04,999,1016.5,10.5,10.1,999.0,99.0,99.00
2006,07,13,16,00,312,5.7,7.1,1.21,12.90,5.08,999,1016.9,10.6,10.1,999.0,99.0,99.00
2006,07,13,17,00,330,6.3,7.2,1.28,7.14,5.12,999,1017.1,10.4,10.1,999.0,99.0,99.00
2006,07,13,18,00,330,5.0,5.7,1.36,11.43,5.43,999,1017.1,10.3,10.1,999.0,99.0,99.00
2006,07,13,19,00,317,5.0,6.1,1.34,6.67,5.46,999,1017.4,11.3,10.2,999.0,99.0,99.00
2006,07,13,20,00,314,6.2,7.2,1.33,11.43,5.46,999,1017.2,11.1,10.3,999.0,99.0,99.00
2006,07,13,21,00,314,5.0,5.9,1.33,6.67,5.21,999,1017.3,11.3,10.4,999.0,99.0,99.00
2006,07,13,22,00,313,7.5,8.9,1.36,7.14,5.26,999,1016.8,12.0,10.4,999.0,99.0,99.00
2006,07,13,23,00,314,7.7,9.0,1.34,6.67,5.29,999,1016.5,12.1,10.5,999.0,99.0,99.00
2006,07,14,00,00,303,6.2,6.9,1.35,6.25,5.14,999,1016.2,12.2,10.4,999.0,99.0,99.00
2006,07,14,01,00,302,7.2,8.5,1.46,12.90,5.40,999,1015.3,12.5,10.4,999.0,99.0,99.00
2006,07,14,02,00,306,7.4,8.5,1.41,10.00,5.21,999,1014.8,12.5,10.4,999.0,99.0,99.00
2006,07,14,03,00,304,7.9,9.4,1.46,11.43,5.14,999,1014.4,12.5,10.4,999.0,99.0,99.00
2006,07,14,04,00,310,10.5,13.1,1.58,11.43,5.04,999,1014.1,12.1,10.3,999.0,99.0,99.00
2006,07,14,05,00,309,10.9,13.1,1.77,5.88,4.87,999,1014.4,11.9,10.2,999.0,99.0,99.00
2006,07,14,06,00,303,7.0,8.2,1.94,5.88,5.18,999,1015.0,11.8,10.1,999.0,99.0,99.00
2006,07,14,07,00,303,7.2,8.4,1.77,11.43,5.37,999,1015.0,12.1,10.1,999.0,99.0,99.00
2006,07,14,08,00,300,7.1,8.3,1.79,5.88,5.57,999,1014.7,12.1,10.0,999.0,99.0,99.00
2006,07,14,09,00,313,6.9,9.1,1.70,6.67,5.42,999,1014.9,12.1,10.0,999.0,99.0,99.00
2006,07,14,10,00,305,6.5,8.5,1.72,9.09,5.87,999,1014.8,12.2,10.0,999.0,99.0,99.00
2006,07,14,11,00,311,5.6,7.1,1.72,7.14,5.75,999,1014.8,11.8,10.1,999.0,99.0,99.00
2006,07,14,12,00,313,5.8,6.8,1.76,9.09,6.02,999,1014.9,11.7,10.1,999.0,99.0,99.00
2006,07,14,13,00,319,4.0,4.7,1.61,10.00,6.20,999,1015.0,11.2,10.1,999.0,99.0,99.00
2006,07,14,14,00,35,1.5,2.5,1.63,10.00,6.31,999,1015.9,10.3,10.1,999.0,99.0,99.00
2006,07,14,15,00,302,1.6,2.5,1.65,7.69,6.54,999,1016.0,10.4,10.1,999.0,99.0,99.00
2006,07,14,16,00,329,5.9,6.9,1.68,10.00,6.71,999,1016.0,9.6,10.1,999.0,99.0,99.00
2006,07,14,17,00,321,4.0,5.1,1.85,10.00,6.64,999,1016.7,10.3,10.1,999.0,99.0,99.00
2006,07,14,18,00,345,5.1,6.4,1.64,10.81,6.50,999,1016.8,10.9,10.2,999.0,99.0,99.00
2006,07,14,19,00,9,2.1,2.7,1.71,8.33,6.73,999,1016.9,11.1,10.4,999.0,99.0,99.00
2006,07,14,20,00,312,0.3,0.9,1.66,9.09,6.64,999,1017.0,12.1,10.9,999.0,99.0,99.00
2006,07,14,21,00,292,2.8,3.3,1.81,7.69,6.83,999,1016.7,11.9,11.0,999.0,99.0,99.00
2006,07,14,22,00,311,5.2,6.3,1.71,8.33,6.93,999,1016.1,12.4,11.3,999.0,99.0,99.00
2006,07,14,23,00,305,4.3,5.1,1.74,7.14,6.55,999,1015.8,12.0,10.9,999.0,99.0,99.00
2006,07,15,00,00,301,5.8,6.6,1.73,9.09,6.64,999,1015.2,12.3,11.3,999.0,99.0,99.00
2006,07,15,01,00,288,4.8,5.6,1.70,7.14,6.26,999,1015.0,12.4,11.3,999.0,99.0,99.00
2006,07,15,02,00,294,5.8,6.7,1.73,6.67,6.06,999,1014.5,12.5,11.0,999.0,99.0,99.00
2006,07,15,03,00,281,5.0,5.7,1.78,11.43,6.09,999,1014.7,12.3,10.9,999.0,99.0,99.00
2006,07,15,04,00,287,5.4,6.3,1.74,10.81,5.87,999,1014.7,12.5,10.9,999.0,99.0,99.00
2006,07,15,05,00,310,6.7,7.8,1.74,10.81,5.90,999,1014.7,12.5,10.7,999.0,99.0,99.00
2006,07,15,06,00,314,7.2,9.5,1.70,10.81,5.31,999,1015.0,11.9,10.7,999.0,99.0,99.00
2006,07,15,07,00,305,6.7,8.3,1.75,11.43,5.57,999,1014.9,11.6,10.6,999.0,99.0,99.00
2006,07,15,08,00,309,6.7,7.9,1.82,11.43,5.94,999,1014.5,11.6,10.6,999.0,99.0,99.00
2006,07,15,09,00,312,6.0,7.8,2.03,10.81,6.15,999,1014.5,11.5,10.6,999.0,99.0,99.00
2006,07,15,10,00,309,3.8,4.9,1.88,7.14,6.35,999,1014.8,11.2,10.6,999.0,99.0,99.00
2006,07,15,11,00,310,4.5,5.6,1.72,10.81,6.39,999,1014.5,11.0,10.5,999.0,99.0,99.00
2006,07,15,12,00,318,5.5,7.4,1.85,8.33,6.69,999,1014.7,10.8,10.4,999.0,99.0,99.00
2006,07,15,13,00,323,5.8,6.9,1.88,7.69,6.61,999,1014.8,9.4,10.5,999.0,99.0,99.00
2006,07,15,14,00,351,4.2,5.5,1.92,7.69,6.90,999,1015.5,10.1,10.6,999.0,99.0,99.00
2006,07,15,15,00,335,3.1,4.0,1.92,7.69,6.75,999,1016.3,10.3,10.6,999.0,99.0,99.00
2006,07,15,16,00,334,2.3,3.0,1.80,6.67,6.52,999,1016.7,10.4,10.6,999.0,99.0,99.00
2006,07,15,17,00,326,2.5,3.5,1.88,7.14,6.48,999,1016.9,10.8,10.7,999.0,99.0,99.00
2006,07,15,18,00,311,3.2,4.1,1.82,7.69,6.38,999,1017.0,11.1,10.8,999.0,99.0,99.00
2006,07,15,19,00,329,3.9,4.6,1.96,7.14,6.63,999,1017.2,11.2,10.7,999.0,99.0,99.00
2006,07,15,20,00,310,6.0,7.7,2.01,7.69,6.40,999,1017.1,11.6,10.7,999.0,99.0,99.00
2006,07,15,21,00,318,7.7,9.5,1.85,10.00,6.09,999,1016.5,11.9,10.7,999.0,99.0,99.00
2006,07,15,22,00,316,7.2,9.3,1.94,7.69,5.99,999,1016.3,12.2,10.8,999.0,99.0,99.00
2006,07,15,23,00,313,8.4,10.4,2.08,7.69,6.06,999,1015.7,12.5,10.9,999.0,99.0,99.00
2006,07,16,00,00,308,10.8,12.5,2.28,7.14,5.69,999,1015.0,12.8,11.0,999.0,99.0,99.00
2006,07,16,01,00,310,11.6,13.8,2.56,7.14,5.69,999,1014.2,12.8,10.8,999.0,99.0,99.00
2006,07,16,02,00,309,11.9,14.3,2.82,7.69,5.81,999,1013.8,12.8,10.6,999.0,99.0,99.00
2006,07,16,03,00,309,12.1,14.9,2.72,8.33,5.75,999,1013.7,12.5,10.5,999.0,99.0,99.00
2006,07,16,04,00,309,11.9,14.4,2.53,6.25,5.55,999,1013.7,12.5,10.4,999.0,99.0,99.00
2006,07,16,05,00,310,11.2,12.8,2.51,9.09,5.66,999,1014.2,12.4,10.4,999.0,99.0,99.00
2006,07,16,06,00,311,11.1,13.1,2.51,6.67,5.71,999,1014.1,12.3,10.4,999.0,99.0,99.00
2006,07,16,07,00,310,10.3,11.8,2.54,8.33,5.85,999,1014.0,12.1,10.3,999.0,99.0,99.00
2006,07,16,08,00,311,9.8,12.1,2.54,8.33,5.91,999,1014.0,12.0,10.4,999.0,99.0,99.00
2006,07,16,09,00,319,8.2,10.0,2.30,8.33,5.89,999,1014.4,11.7,10.5,999.0,99.0,99.00
2006,07,16,10,00,317,8.9,10.6,2.16,9.09,5.72,999,1014.4,11.7,10.5,999.0,99.0,99.00
2006,07,16,11,00,315,9.5,11.1,2.22,8.33,5.92,999,1014.2,11.6,10.5,999.0,99.0,99.00
2006,07,16,12,00,320,8.3,9.7,2.42,8.33,6.05,999,1015.1,11.4,10.5,999.0,99.0,99.00
2006,07,16,13,00,317,8.1,9.8,2.50,7.69,6.02,999,1015.3,11.2,10.4,999.0,99.0,99.00
2006,07,16,14,00,320,10.2,12.7,2.47,8.33,6.03,999,1015.7,11.0,10.2,999.0,99.0,99.00
2006,07,16,15,00,321,9.5,11.8,2.55,10.00,6.01,999,1016.0,10.7,10.2,999.0,99.0,99.00
2006,07,16,16,00,326,9.7,11.6,2.63,7.69,5.98,999,1016.0,10.4,10.3,999.0,99.0,99.00
2006,07,16,17,00,320,8.1,9.8,2.59,8.33,6.24,999,1016.1,10.3,10.2,999.0,99.0,99.00
2006,07,16,18,00,317,8.5,10.3,2.46,8.33,6.24,999,1016.0,10.2,10.2,999.0,99.0,99.00
2006,07,16,19,00,317,7.6,10.0,2.46,9.09,6.43,999,1016.5,10.4,10.3,999.0,99.0,99.00
2006,07,16,20,00,314,8.4,10.2,2.37,7.69,6.28,999,1016.2,10.6,10.4,999.0,99.0,99.00
2006,07,16,21,00,315,8.8,10.9,2.27,9.09,6.19,999,1015.8,10.6,10.3,999.0,99.0,99.00
2006,07,16,22,00,315,8.5,10.9,2.40,9.09,6.25,999,1015.7,10.8,10.5,999.0,99.0,99.00
2006,07,16,23,00,315,8.9,10.6,2.38,9.09,6.32,999,1015.2,10.8,10.5,999.0,99.0,99.00
2006,07,17,00,00,308,8.8,10.2,2.28,8.33,6.06,999,1014.6,11.4,10.4,999.0,99.0,99.00
2006,07,17,01,00,310,9.4,11.1,2.24,9.09,6.09,999,1014.2,11.8,10.4,999.0,99.0,99.00
2006,07,17,02,00,316,9.4,11.1,2.15,8.33,5.66,999,1013.7,12.0,10.5,999.0,99.0,99.00
2006,07,17,03,00,315,9.4,11.4,2.45,9.09,5.99,999,1013.4,12.0,10.5,999.0,99.0,99.00
2006,07,17,04,00,319,7.6,8.7,2.43,8.33,6.10,999,1013.8,11.9,10.5,999.0,99.0,99.00
2006,07,17,05,00,319,7.5,8.9,2.59,9.09,6.24,999,1014.0,11.8,10.5,999.0,99.0,99.00
2006,07,17,06,00,322,7.7,9.0,2.45,9.09,6.23,999,1013.7,11.7,10.5,999.0,99.0,99.00
2006,07,17,07,00,330,6.9,8.2,2.38,9.09,6.29,999,1013.8,11.6,10.4,999.0,99.0,99.00
2006,07,17,08,00,329,6.7,8.0,2.83,9.09,6.85,999,1013.8,11.6,10.4,999.0,99.0,99.00
2006,07,17,09,00,318,8.0,9.8,2.51,9.09,6.32,999,1013.3,11.5,10.4,999.0,99.0,99.00
2006,07,17,10,00,325,8.2,9.5,2.65,9.09,6.39,999,1013.0,11.4,10.4,999.0,99.0,99.00
2006,07,17,11,00,323,6.9,8.0,2.32,9.09,6.27,999,1012.9,11.2,10.3,999.0,99.0,99.00
2006,07,17,12,00,319,8.3,9.9,2.16,10.00,5.92,999,1012.5,11.0,10.3,999.0,99.0,99.00
2006,07,17,13,00,324,7.8,9.1,2.04,9.09,5.85,999,1013.0,10.8,10.3,999.0,99.0,99.00
2006,07,17,14,00,333,5.5,6.7,2.24,9.09,6.42,999,1013.2,10.8,10.3,999.0,99.0,99.00
2006,07,17,15,00,340,3.5,4.8,2.43,9.09,6.86,999,1013.4,10.8,10.4,999.0,99.0,99.00
2006,07,17,16,00,327,3.7,4.5,2.12,10.00,6.62,999,1013.8,10.7,10.5,999.0,99.0,99.00
2006,07,17,17,00,317,3.4,4.1,2.38,10.00,6.99,999,1014.0,10.8,10.5,999.0,99.0,99.00
2006,07,17,18,00,313,4.1,5.2,2.10,9.09,6.75,999,1014.0,11.0,10.7,999.0,99.0,99.00
2006,07,17,19,00,311,3.4,4.5,2.14,10.00,6.96,999,1014.0,11.2,10.8,999.0,99.0,99.00
2006,07,17,20,00,305,3.7,4.6,2.39,9.09,7.12,999,1013.7,11.4,11.0,999.0,99.0,99.00
2006,07,17,21,00,322,4.9,6.1,2.39,9.09,7.03,999,1013.4,11.2,11.0,999.0,99.0,99.00
2006,07,17,22,00,328,3.7,4.7,2.33,9.09,7.03,999,1013.2,11.6,11.1,999.0,99.0,99.00
2006,07,17,23,00,320,3.6,4.6,2.18,10.00,6.96,999,1012.8,11.9,11.3,999.0,99.0,99.00
2006,07,18,00,00,311,4.2,5.0,1.87,9.09,6.79,999,1012.0,12.0,11.3,999.0,99.0,99.00
2006,07,18,01,00,302,4.3,5.4,1.91,9.09,6.64,999,1011.7,12.3,11.4,999.0,99.0,99.00
2006,07,18,02,00,298,5.1,6.0,2.10,9.09,6.96,999,1011.1,12.4,11.5,999.0,99.0,99.00
2006,07,18,03,00,309,3.7,4.5,2.19,9.09,6.84,999,1011.0,12.6,11.4,999.0,99.0,99.00
2006,07,18,04,00,320,2.3,3.1,2.41,9.09,7.14,999,1011.1,12.3,11.5,999.0,99.0,99.00
2006,07,18,05,00,313,2.2,3.3,2.63,9.09,7.09,999,1011.4,12.3,11.6,999.0,99.0,99.00
2006,07,18,06,00,333,4.4,5.1,2.47,9.09,6.69,999,1011.1,11.7,11.6,999.0,99.0,99.00
2006,07,18,07,00,333,3.3,4.3,2.74,10.00,7.07,999,1010.9,11.5,11.4,999.0,99.0,99.00
2006,07,18,08,00,327,2.4,3.4,2.73,9.09,7.04,999,1010.6,11.4,11.4,999.0,99.0,99.00
2006,07,18,09,00,336,2.7,4.0,2.67,9.09,7.27,999,1010.5,11.5,11.2,999.0,99.0,99.00
2006,07,18,10,00,328,2.2,3.1,2.44,9.09,6.78,999,1010.5,11.5,11.1,999.0,99.0,99.00
2006,07,18,11,00,279,0.2,0.7,2.26,9.09,7.04,999,1010.5,11.4,11.1,999.0,99.0,99.00
2006,07,18,12,00,126,1.2,2.0,2.10,9.09,6.92,999,1010.4,11.0,11.0,999.0,99.0,99.00
2006,07,18,13,00,36,0.7,1.6,2.08,7.69,7.01,999,1010.9,11.0,11.0,999.0,99.0,99.00
2006,07,18,14,00,29,1.6,2.2,2.02,8.33,6.89,999,1011.4,11.7,11.0,999.0,99.0,99.00
2006,07,18,15,00,325,1.7,2.6,1.99,9.09,6.66,999,1012.1,12.3,11.1,999.0,99.0,99.00
2006,07,18,16,00,2,1.4,1.8,2.06,9.09,6.78,999,1013.0,12.2,11.1,999.0,99.0,99.00
2006,07,18,17,00,5,1.8,2.6,2.03,8.33,6.52,999,1013.3,12.8,11.3,999.0,99.0,99.00
